Hydrant,Latitude,Longitude,Capacity_L_min,Available,Capacity_source,Public_hydrant_object_id,Model_type,Location_source
H0233,55.685539,12.623505,1600,True,simulated_from_model_type,233,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0234,55.684263,12.634123,1600,True,simulated_from_model_type,234,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0235,55.687357,12.632739,1600,True,simulated_from_model_type,235,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0236,55.68689,12.618804,1600,True,simulated_from_model_type,236,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0237,55.695226,12.610282,1600,True,simulated_from_model_type,237,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0238,55.697379,12.617285,1600,True,simulated_from_model_type,238,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0239,55.696199,12.615636,1600,True,simulated_from_model_type,239,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0240,55.695701,12.615319,1600,True,simulated_from_model_type,240,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0241,55.695347,12.61468,1600,True,simulated_from_model_type,241,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0242,55.694734,12.615328,1600,True,simulated_from_model_type,242,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0243,55.693285,12.608541,1600,True,simulated_from_model_type,243,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0244,55.694375,12.614506,1600,True,simulated_from_model_type,244,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0245,55.688423,12.607818,1600,True,simulated_from_model_type,245,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0246,55.691611,12.61347,1600,True,simulated_from_model_type,246,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0247,55.683205,12.622432,1600,True,simulated_from_model_type,247,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0248,55.681715,12.619019,1600,True,simulated_from_model_type,248,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0249,55.682526,12.618995,1600,True,simulated_from_model_type,249,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0250,55.682208,12.620718,800,True,simulated_from_model_type,250,"unset, (intet)",6100_Brandhaner__Koebenhavn
H0251,55.69585,12.614072,1600,True,simulated_from_model_type,251,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0252,55.680956,12.632431,1600,True,simulated_from_model_type,252,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0253,55.682556,12.632859,1600,True,simulated_from_model_type,253,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0254,55.683115,12.634237,1600,True,simulated_from_model_type,254,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0255,55.677967,12.600937,1600,True,simulated_from_model_type,255,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0256,55.682107,12.635476,1600,True,simulated_from_model_type,256,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0257,55.680952,12.633292,1600,True,simulated_from_model_type,257,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0258,55.680976,12.635893,1600,True,simulated_from_model_type,258,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0259,55.679993,12.635909,1600,True,simulated_from_model_type,259,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0260,55.682357,12.631729,1600,True,simulated_from_model_type,260,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0261,55.679829,12.629434,1600,True,simulated_from_model_type,261,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0262,55.690842,12.610884,1600,True,simulated_from_model_type,262,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0263,55.676314,12.631855,1600,True,simulated_from_model_type,263,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0264,55.677209,12.632771,1600,True,simulated_from_model_type,264,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0265,55.677738,12.633568,1600,True,simulated_from_model_type,265,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0266,55.676747,12.633439,1600,True,simulated_from_model_type,266,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0267,55.677557,12.634493,1600,True,simulated_from_model_type,267,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0268,55.676863,12.63656,1600,True,simulated_from_model_type,268,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0269,55.677909,12.632431,1600,True,simulated_from_model_type,269,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0270,55.678843,12.633881,1600,True,simulated_from_model_type,270,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0271,55.678152,12.634255,1600,True,simulated_from_model_type,271,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0272,55.678482,12.632948,1600,True,simulated_from_model_type,272,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0273,55.676895,12.629426,1600,True,simulated_from_model_type,273,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0274,55.67717,12.630646,1600,True,simulated_from_model_type,274,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0275,55.67788,12.630313,1600,True,simulated_from_model_type,275,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0276,55.678528,12.628259,1600,True,simulated_from_model_type,276,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0277,55.680062,12.631624,1600,True,simulated_from_model_type,277,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0278,55.678679,12.629937,1600,True,simulated_from_model_type,278,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0279,55.677746,12.618362,1600,True,simulated_from_model_type,279,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0280,55.677057,12.61896,1600,True,simulated_from_model_type,280,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0281,55.678804,12.61743,1600,True,simulated_from_model_type,281,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0282,55.677147,12.631658,1600,True,simulated_from_model_type,282,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0283,55.68001,12.616376,1600,True,simulated_from_model_type,283,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0284,55.680861,12.615627,1600,True,simulated_from_model_type,284,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0285,55.675701,12.615994,1600,True,simulated_from_model_type,285,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0286,55.682249,12.614559,1600,True,simulated_from_model_type,286,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0287,55.683079,12.614734,1600,True,simulated_from_model_type,287,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0288,55.68343,12.614036,1600,True,simulated_from_model_type,288,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0289,55.675374,12.619611,1600,True,simulated_from_model_type,289,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0290,55.674425,12.618539,1600,True,simulated_from_model_type,290,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0291,55.674203,12.605002,1600,True,simulated_from_model_type,291,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0292,55.674138,12.603945,1600,True,simulated_from_model_type,292,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0293,55.674833,12.605435,1600,True,simulated_from_model_type,293,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0294,55.68155,12.613411,1600,True,simulated_from_model_type,294,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0295,55.675919,12.632589,1600,True,simulated_from_model_type,295,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0296,55.675288,12.632152,1600,True,simulated_from_model_type,296,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0297,55.673684,12.610524,1600,True,simulated_from_model_type,297,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0298,55.674417,12.634733,1600,True,simulated_from_model_type,298,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0299,55.675125,12.637232,1600,True,simulated_from_model_type,299,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0300,55.673703,12.634969,1600,True,simulated_from_model_type,300,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0301,55.683331,12.615313,1600,True,simulated_from_model_type,301,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0302,55.673221,12.600601,1600,True,simulated_from_model_type,302,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0303,55.674241,12.631933,1600,True,simulated_from_model_type,303,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0304,55.674799,12.633537,1600,True,simulated_from_model_type,304,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0305,55.672273,12.635218,1600,True,simulated_from_model_type,305,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0306,55.676224,12.630708,1600,True,simulated_from_model_type,306,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0307,55.674798,12.613403,1600,True,simulated_from_model_type,307,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0308,55.684673,12.613193,1600,True,simulated_from_model_type,308,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0309,55.670054,12.631346,1600,True,simulated_from_model_type,309,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0310,55.669764,12.628834,1600,True,simulated_from_model_type,310,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0311,55.670752,12.629323,1600,True,simulated_from_model_type,311,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0312,55.670614,12.627937,1600,True,simulated_from_model_type,312,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0313,55.670117,12.626778,1600,True,simulated_from_model_type,313,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0314,55.670528,12.581264,1600,True,simulated_from_model_type,314,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0315,55.669971,12.625585,1600,True,simulated_from_model_type,315,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0316,55.670586,12.582644,1600,True,simulated_from_model_type,316,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0317,55.672596,12.607837,1600,True,simulated_from_model_type,317,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0318,55.671859,12.606007,1600,True,simulated_from_model_type,318,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0319,55.670425,12.584186,1600,True,simulated_from_model_type,319,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0320,55.67007,12.603448,1600,True,simulated_from_model_type,320,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0321,55.670255,12.585662,1600,True,simulated_from_model_type,321,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0322,55.670947,12.604834,1600,True,simulated_from_model_type,322,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0323,55.670305,12.587745,1600,True,simulated_from_model_type,323,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0324,55.673761,12.601539,1600,True,simulated_from_model_type,324,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0325,55.673673,12.602466,1600,True,simulated_from_model_type,325,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0326,55.673735,12.599154,1600,True,simulated_from_model_type,326,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0327,55.672319,12.622869,1600,True,simulated_from_model_type,327,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0328,55.671885,12.623262,1600,True,simulated_from_model_type,328,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0329,55.68427,12.614575,1600,True,simulated_from_model_type,329,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0330,55.674373,12.602526,1600,True,simulated_from_model_type,330,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0331,55.674923,12.601157,1600,True,simulated_from_model_type,331,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0332,55.670446,12.58928,1600,True,simulated_from_model_type,332,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0333,55.685593,12.614851,1600,True,simulated_from_model_type,333,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0334,55.669443,12.621398,1600,True,simulated_from_model_type,334,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0335,55.671048,12.58893,1600,True,simulated_from_model_type,335,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0336,55.671127,12.619878,1600,True,simulated_from_model_type,336,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0337,55.670174,12.590646,1600,True,simulated_from_model_type,337,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0338,55.671,12.591756,1600,True,simulated_from_model_type,338,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0339,55.670643,12.592558,1600,True,simulated_from_model_type,339,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0340,55.671557,12.59268,1600,True,simulated_from_model_type,340,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0341,55.671086,12.590757,1600,True,simulated_from_model_type,341,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0342,55.665756,12.592893,1600,True,simulated_from_model_type,342,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0343,55.673105,12.593692,1600,True,simulated_from_model_type,343,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0344,55.673119,12.592393,1600,True,simulated_from_model_type,344,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0345,55.675271,12.599458,1600,True,simulated_from_model_type,345,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0346,55.663177,12.591521,1600,True,simulated_from_model_type,346,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0347,55.672601,12.593667,1600,True,simulated_from_model_type,347,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0348,55.663387,12.589647,1600,True,simulated_from_model_type,348,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0349,55.675907,12.600106,1600,True,simulated_from_model_type,349,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0350,55.676384,12.598958,1600,True,simulated_from_model_type,350,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0351,55.665888,12.58668,1600,True,simulated_from_model_type,351,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0352,55.665177,12.585802,1600,True,simulated_from_model_type,352,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0353,55.664416,12.584331,1600,True,simulated_from_model_type,353,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0354,55.663629,12.587523,1600,True,simulated_from_model_type,354,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0355,55.663231,12.586314,1600,True,simulated_from_model_type,355,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0356,55.675563,12.598805,1600,True,simulated_from_model_type,356,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0357,55.664851,12.582488,1600,True,simulated_from_model_type,357,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0358,55.66533,12.581359,1600,True,simulated_from_model_type,358,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0359,55.665763,12.580332,1600,True,simulated_from_model_type,359,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0360,55.666267,12.579155,1600,True,simulated_from_model_type,360,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0361,55.665342,12.57994,1600,True,simulated_from_model_type,361,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0362,55.664418,12.582127,1600,True,simulated_from_model_type,362,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0363,55.672606,12.597574,1600,True,simulated_from_model_type,363,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0364,55.67274,12.595014,1600,True,simulated_from_model_type,364,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0365,55.664038,12.58158,1600,True,simulated_from_model_type,365,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0366,55.664954,12.57942,1600,True,simulated_from_model_type,366,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0367,55.664148,12.579802,1600,True,simulated_from_model_type,367,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0368,55.672187,12.593758,1600,True,simulated_from_model_type,368,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0369,55.663348,12.581758,1600,True,simulated_from_model_type,369,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0370,55.67162,12.595466,1600,True,simulated_from_model_type,370,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0371,55.671244,12.593908,1600,True,simulated_from_model_type,371,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0372,55.663439,12.580104,1600,True,simulated_from_model_type,372,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0373,55.669753,12.622883,1600,True,simulated_from_model_type,373,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0374,55.667469,12.579209,1600,True,simulated_from_model_type,374,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0375,55.669323,12.627341,1600,True,simulated_from_model_type,375,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0376,55.666577,12.625255,1600,True,simulated_from_model_type,376,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0377,55.667438,12.624501,1600,True,simulated_from_model_type,377,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0378,55.668079,12.580031,1600,True,simulated_from_model_type,378,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0379,55.668717,12.580518,1600,True,simulated_from_model_type,379,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0380,55.66894,12.579679,1600,True,simulated_from_model_type,380,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0381,55.665903,12.627335,1600,True,simulated_from_model_type,381,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0382,55.658449,12.5928,1600,True,simulated_from_model_type,382,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0383,55.661989,12.589215,1600,True,simulated_from_model_type,383,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0384,55.662491,12.590778,1600,True,simulated_from_model_type,384,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0385,55.661477,12.58683,1600,True,simulated_from_model_type,385,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0386,55.662251,12.585959,1600,True,simulated_from_model_type,386,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0387,55.662168,12.578976,1600,True,simulated_from_model_type,387,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0388,55.662693,12.580861,1600,True,simulated_from_model_type,388,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0389,55.662163,12.580261,1600,True,simulated_from_model_type,389,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0390,55.668329,12.58272,1600,True,simulated_from_model_type,390,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0391,55.669186,12.623718,1600,True,simulated_from_model_type,391,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0392,55.668566,12.625011,1600,True,simulated_from_model_type,392,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0393,55.668106,12.584039,1600,True,simulated_from_model_type,393,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0394,55.667892,12.585281,1600,True,simulated_from_model_type,394,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0395,55.666579,12.587475,1600,True,simulated_from_model_type,395,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0396,55.667941,12.624042,1600,True,simulated_from_model_type,396,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0397,55.667257,12.587803,1600,True,simulated_from_model_type,397,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0398,55.66792,12.593153,1600,True,simulated_from_model_type,398,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0399,55.667376,12.590684,1600,True,simulated_from_model_type,399,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0400,55.667447,12.589211,1600,True,simulated_from_model_type,400,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0401,55.667128,12.624243,1600,True,simulated_from_model_type,401,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0402,55.669662,12.589295,1600,True,simulated_from_model_type,402,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0403,55.664616,12.627012,1600,True,simulated_from_model_type,403,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0404,55.659094,12.596763,1600,True,simulated_from_model_type,404,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0405,55.658383,12.595228,1600,True,simulated_from_model_type,405,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0406,55.664185,12.625023,1600,True,simulated_from_model_type,406,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0407,55.664358,12.62659,1600,True,simulated_from_model_type,407,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0408,55.66406,12.626594,1600,True,simulated_from_model_type,408,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0409,55.663724,12.630581,1600,True,simulated_from_model_type,409,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0410,55.662304,12.593913,1600,True,simulated_from_model_type,410,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0411,55.661218,12.593625,1600,True,simulated_from_model_type,411,"unset, 100 mm",6100_Brandhaner__Koebenhavn
H0412,55.662228,12.631073,1600,True,simulated_from_model_type,412,"unset, 100 mm",6100_Brandhaner__Koebenhavn
